,Age,SibSp,Parch,Fare,Survived,Pclass_1,Pclass_2,Pclass_3,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Title_Master.,Title_Miss.,Title_Mr.,Title_Mrs.,Title_Other
22,-1.0920847451559934,-0.47908676070718687,-0.444999501816175,-0.4882057103119818,1.0,0,0,1,1,0,0,1,0,0,1,0,0,0
23,-0.10454177133996227,-0.47908676070718687,-0.444999501816175,0.042917737687831505,1.0,1,0,0,0,1,0,0,1,0,0,1,0,0
24,-1.6238386541338563,2.4020368369913165,0.7107630931786129,-0.2359767880412083,0.0,0,0,1,1,0,0,0,1,0,1,0,0,0
25,0.6551066700569848,0.481287771858981,5.333813473157765,-0.03659378654514433,1.0,0,0,1,1,0,0,0,1,0,0,0,1,0
26,-0.2593380985801533,-0.47908676070718687,-0.444999501816175,-0.5037542009595585,0.0,0,0,1,0,1,1,0,0,0,0,1,0,0
27,-0.7882253685972146,2.4020368369913165,1.8665256881734007,4.441427588873728,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0
28,-0.5462523515767146,-0.47908676070718687,-0.444999501816175,-0.49110582669737907,1.0,0,0,1,1,0,0,1,0,0,1,0,0,0
29,-0.2593380985801533,-0.47908676070718687,-0.444999501816175,-0.4907848804840617,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
30,0.8070363583363742,-0.47908676070718687,-0.444999501816175,-0.10748616488071937,0.0,1,0,0,0,1,1,0,0,0,0,0,0,1
31,0.5819976471255492,0.481287771858981,-0.444999501816175,2.189406012353938,1.0,1,0,0,1,0,1,0,0,0,0,0,1,0
32,-0.5462523515767146,-0.47908676070718687,-0.444999501816175,-0.4936037936106679,1.0,0,0,1,1,0,0,1,0,0,1,0,0,0
33,2.7821223059684366,-0.47908676070718687,-0.444999501816175,-0.44043499321171753,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0
34,-0.10454177133996227,0.481287771858981,-0.444999501816175,0.9452560830184984,0.0,1,0,0,0,1,1,0,0,0,0,1,0,0
35,0.9589660466157636,0.481287771858981,-0.444999501816175,0.36193054008153386,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0
36,-0.2593380985801533,-0.47908676070718687,-0.444999501816175,-0.5036729977007673,1.0,0,0,1,0,1,1,0,0,0,0,1,0,0
37,-0.6362956803178252,-0.47908676070718687,-0.444999501816175,-0.4878035608398733,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
38,-0.8641902127369093,1.4416623044251486,-0.444999501816175,-0.2954291739418528,0.0,0,0,1,1,0,0,0,1,0,0,0,0,1
39,-1.1680495892956881,0.481287771858981,-0.444999501816175,-0.4260948843913897,1.0,0,0,1,1,0,1,0,0,0,1,0,0,0
40,0.8070363583363742,0.481287771858981,-0.444999501816175,-0.46025245517859903,0.0,0,0,1,1,0,0,0,1,0,0,0,1,0
41,-0.180506615479657,0.481287771858981,-0.444999501816175,-0.23742684623390695,0.0,0,1,0,1,0,0,0,1,0,0,0,1,0
42,-0.2593380985801533,-0.47908676070718687,-0.444999501816175,-0.4907848804840617,0.0,0,0,1,0,1,1,0,0,0,0,1,0,0
43,-2.00366287483233,0.481287771858981,1.8665256881734007,0.16045365455521304,1.0,0,1,0,1,0,1,0,0,0,1,0,0,0
44,-0.7882253685972146,-0.47908676070718687,-0.444999501816175,-0.49110582669737907,1.0,0,0,1,1,0,0,1,0,0,1,0,0,0
45,-0.2593380985801533,-0.47908676070718687,-0.444999501816175,-0.4878035608398733,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
46,-0.2593380985801533,0.481287771858981,-0.444999501816175,-0.34376444703180775,0.0,0,0,1,0,1,0,1,0,0,0,1,0,0
47,-0.5462523515767146,-0.47908676070718687,-0.444999501816175,-0.4936037936106679,1.0,0,0,1,1,0,0,1,0,0,1,0,0,0
48,-0.2593380985801533,1.4416623044251486,-0.444999501816175,-0.22429511924082796,0.0,0,0,1,0,1,1,0,0,0,0,1,0,0
49,-0.8641902127369093,0.481287771858981,-0.444999501816175,-0.2992959957890492,0.0,0,0,1,1,0,0,0,1,0,0,0,1,0
50,-1.699803498273551,3.3624113695574844,0.7107630931786129,0.12387932011350597,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0
51,-0.6362956803178252,-0.47908676070718687,-0.444999501816175,-0.4926370881488688,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
52,1.4907199555936266,0.481287771858981,-0.444999501816175,0.8400475941999791,1.0,1,0,0,1,0,1,0,0,0,0,0,1,0
53,-0.028576927200267572,0.481287771858981,-0.444999501816175,-0.14075630005399714,1.0,0,1,0,1,0,0,0,1,0,0,0,1,0
54,2.7061574618287416,-0.47908676070718687,0.7107630931786129,0.554869482969245,0.0,1,0,0,0,1,1,0,0,0,0,1,0,0
55,0.8852248091720784,-0.47908676070718687,-0.444999501816175,0.042917737687831505,1.0,1,0,0,0,1,0,0,1,0,0,1,0,0
56,-0.6362956803178252,-0.47908676070718687,-0.444999501816175,-0.44043499321171753,1.0,0,1,0,1,0,0,0,1,0,1,0,0,0
57,-0.06655934927011492,-0.47908676070718687,-0.444999501816175,-0.5036729977007673,0.0,0,0,1,0,1,1,0,0,0,0,1,0,0
58,-1.8517331865529405,0.481287771858981,1.8665256881734007,-0.1069216088910287,1.0,0,1,0,1,0,0,0,1,0,1,0,0,0
59,-1.3959441217147723,4.322785902123652,1.8665256881734007,0.26332658297802586,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0
60,-0.5603308361781305,-0.47908676070718687,-0.444999501816175,-0.5036729977007673,0.0,0,0,1,0,1,1,0,0,0,0,1,0,0
61,0.6551066700569848,-0.47908676070718687,-0.444999501816175,0.9032855986890288,1.0,1,0,0,1,0,0,0,1,0,1,0,0,0
62,1.1868605790348477,0.481287771858981,-0.444999501816175,0.970471628284066,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0
63,-1.9276980306926352,2.4020368369913165,1.8665256881734007,-0.10402149250563143,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0
64,0.8852248091720784,-0.47908676070718687,-0.444999501816175,-0.10748616488071937,0.0,1,0,0,0,1,1,0,0,0,0,1,0,0
65,-0.2593380985801533,0.481287771858981,0.7107630931786129,-0.3486791775995944,1.0,0,0,1,0,1,1,0,0,1,0,0,0,0
66,-0.028576927200267572,-0.47908676070718687,-0.444999501816175,-0.44043499321171753,1.0,0,1,0,1,0,0,0,1,0,0,0,1,0
67,-0.7882253685972146,-0.47908676070718687,-0.444999501816175,-0.48570967680961646,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
68,-0.9401550568766041,3.3624113695574844,1.8665256881734007,-0.4902203244943711,1.0,0,0,1,1,0,0,0,1,0,1,0,0,0
69,-0.2564714596193517,1.4416623044251486,-0.444999501816175,-0.4759614189328344,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
70,0.19931760521881653,-0.47908676070718687,-0.444999501816175,-0.44043499321171753,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0
71,-1.0161199010162987,4.322785902123652,1.8665256881734007,0.26332658297802586,0.0,0,0,1,1,0,0,0,1,0,1,0,0,0
72,-0.6362956803178252,-0.47908676070718687,-0.444999501816175,0.777613888655146,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0
73,-0.2564714596193517,0.481287771858981,-0.444999501816175,-0.3639840584707977,0.0,0,0,1,0,1,1,0,0,0,0,1,0,0
74,0.19931760521881653,-0.47908676070718687,-0.444999501816175,0.4488528283846616,1.0,0,0,1,0,1,0,0,1,0,0,1,0,0
75,-0.33243630375904637,-0.47908676070718687,-0.444999501816175,-0.49553720453426614,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
76,-0.2593380985801533,-0.47908676070718687,-0.444999501816175,-0.4907848804840617,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
77,-0.2593380985801533,-0.47908676070718687,-0.444999501816175,-0.4878035608398733,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
78,-2.1685065866154676,-0.47908676070718687,1.8665256881734007,-0.08275397234605125,1.0,0,1,0,0,1,0,0,1,1,0,0,0,0
79,0.04738791693942713,-0.47908676070718687,-0.444999501816175,-0.40225012747065314,1.0,0,0,1,1,0,0,0,1,0,1,0,0,0
80,-0.5603308361781305,-0.47908676070718687,-0.444999501816175,-0.4694361570656905,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
81,-0.028576927200267572,-0.47908676070718687,-0.444999501816175,-0.4597691024476995,1.0,0,0,1,0,1,0,0,1,0,0,1,0,0
82,-0.5462523515767146,-0.47908676070718687,-0.444999501816175,-0.49287876451431856,1.0,0,0,1,1,0,0,1,0,0,1,0,0,0
83,-0.10454177133996227,-0.47908676070718687,-0.444999501816175,0.2671934048252223,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0
84,-0.9401550568766041,-0.47908676070718687,-0.444999501816175,-0.44043499321171753,1.0,0,1,0,1,0,0,0,1,0,1,0,0,0
85,0.27528244935851126,2.4020368369913165,-0.444999501816175,-0.33699750879921403,1.0,0,0,1,1,0,0,0,1,0,0,0,1,0
86,-1.0161199010162987,0.481287771858981,3.022288283168189,0.0211668647973518,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
87,-0.2593380985801533,-0.47908676070718687,-0.444999501816175,-0.4878035608398733,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
88,-0.4843659920384358,2.4020368369913165,1.8665256881734007,4.441427588873728,1.0,1,0,0,1,0,0,0,1,0,1,0,0,0
89,-0.4084011478987411,-0.47908676070718687,-0.444999501816175,-0.4878035608398733,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
90,-0.028576927200267572,-0.47908676070718687,-0.444999501816175,-0.4878035608398733,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
91,-0.71226052445752,-0.47908676070718687,-0.444999501816175,-0.4915891794282786,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
92,1.2628254231745424,0.481287771858981,-0.444999501816175,0.5393209923216683,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0
93,-0.2564714596193517,0.481287771858981,1.8665256881734007,-0.24564384265919928,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
94,2.2503683969905737,-0.47908676070718687,-0.444999501816175,-0.5032708482286589,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
95,-0.2593380985801533,-0.47908676070718687,-0.444999501816175,-0.4878035608398733,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
96,3.16194652666691,-0.47908676070718687,-0.444999501816175,0.02656494809603802,0.0,1,0,0,0,1,1,0,0,0,0,1,0,0
97,-0.4843659920384358,-0.47908676070718687,0.7107630931786129,0.5815331530165878,1.0,1,0,0,0,1,1,0,0,0,0,1,0,0
98,0.35124729349820594,-0.47908676070718687,0.7107630931786129,-0.19875862776194303,1.0,0,1,0,1,0,0,0,1,0,0,0,1,0
99,0.35124729349820594,0.481287771858981,-0.444999501816175,-0.14075630005399714,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0
100,-0.10454177133996227,-0.47908676070718687,-0.444999501816175,-0.4907848804840617,0.0,0,0,1,1,0,0,0,1,0,1,0,0,0
101,-0.2593380985801533,-0.47908676070718687,-0.444999501816175,-0.4907848804840617,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
102,-0.6362956803178252,-0.47908676070718687,0.7107630931786129,0.8508418273864277,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0
103,0.27528244935851126,-0.47908676070718687,-0.444999501816175,-0.47612189203949307,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
104,0.57914182591729,1.4416623044251486,-0.444999501816175,-0.4902203244943711,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
105,-0.10454177133996227,-0.47908676070718687,-0.444999501816175,-0.4907848804840617,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
106,-0.6362956803178252,-0.47908676070718687,-0.444999501816175,-0.49553720453426614,1.0,0,0,1,1,0,0,0,1,0,1,0,0,0
107,-0.2593380985801533,-0.47908676070718687,-0.444999501816175,-0.4931204408797684,1.0,0,0,1,0,1,0,0,1,0,0,1,0,0
108,0.6551066700569848,-0.47908676070718687,-0.444999501816175,-0.4907848804840617,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
109,-0.5462523515767146,0.481287771858981,-0.444999501816175,-0.17652440214056378,1.0,0,0,1,1,0,0,1,0,0,1,0,0,0
110,1.3387902673142371,-0.47908676070718687,-0.444999501816175,0.36193054008153386,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0
111,-1.1300671672258409,0.481287771858981,-0.444999501816175,-0.3639840584707977,0.0,0,0,1,1,0,1,0,0,0,1,0,0,0
112,-0.5603308361781305,-0.47908676070718687,-0.444999501816175,-0.4878035608398733,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
113,-0.71226052445752,0.481287771858981,-0.444999501816175,-0.45348551694600536,0.0,0,0,1,1,0,0,0,1,0,1,0,0,0
114,-0.9401550568766041,-0.47908676070718687,-0.444999501816175,-0.36390478862293013,0.0,0,0,1,1,0,1,0,0,0,1,0,0,0
115,-0.6362956803178252,-0.47908676070718687,-0.444999501816175,-0.4902203244943711,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
116,3.1239641045970625,-0.47908676070718687,-0.444999501816175,-0.4936037936106679,0.0,0,0,1,0,1,0,1,0,0,0,1,0,0
117,-0.028576927200267572,0.481287771858981,-0.444999501816175,-0.23742684623390695,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0
118,-0.4084011478987411,-0.47908676070718687,0.7107630931786129,4.1421510451881165,0.0,1,0,0,0,1,1,0,0,0,0,1,0,0
119,-2.0796277189720245,3.3624113695574844,1.8665256881734007,-0.03876887383419231,0.0,0,0,1,1,0,0,0,1,0,1,0,0,0
120,-0.6362956803178252,1.4416623044251486,-0.444999501816175,0.777613888655146,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0
121,-0.2593380985801533,-0.47908676070718687,-0.444999501816175,-0.4878035608398733,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
122,0.2373000272886639,0.481287771858981,-0.444999501816175,-0.06205100817616179,0.0,0,1,0,0,1,1,0,0,0,0,1,0,0
123,0.2373000272886639,-0.47908676070718687,-0.444999501816175,-0.39209972012176264,1.0,0,1,0,1,0,0,0,1,0,1,0,0,0
124,1.8705441762921,-0.47908676070718687,0.7107630931786129,0.8508418273864277,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0
125,-1.3199792775750776,0.481287771858981,-0.444999501816175,-0.4260948843913897,1.0,0,0,1,0,1,1,0,0,1,0,0,0,0
126,-0.2593380985801533,-0.47908676070718687,-0.444999501816175,-0.4936037936106679,0.0,0,0,1,0,1,0,1,0,0,0,1,0,0
127,-0.4084011478987411,-0.47908676070718687,-0.444999501816175,-0.5053647322589158,1.0,0,0,1,0,1,0,0,1,0,0,1,0,0
128,-0.5462523515767146,0.481287771858981,0.7107630931786129,-0.21116532565867263,1.0,0,0,1,1,0,1,0,0,0,1,0,0,0
129,1.1868605790348477,-0.47908676070718687,-0.444999501816175,-0.5085877282685539,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
130,0.27528244935851126,-0.47908676070718687,-0.444999501816175,-0.4907848804840617,0.0,0,0,1,0,1,1,0,0,0,0,1,0,0
131,-0.71226052445752,-0.47908676070718687,-0.444999501816175,-0.5071376700758553,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
132,1.3387902673142371,0.481287771858981,-0.444999501816175,-0.3630985562677897,0.0,0,0,1,1,0,0,0,1,0,0,0,1,0
133,-0.028576927200267572,0.481287771858981,-0.444999501816175,-0.14075630005399714,1.0,0,1,0,1,0,0,0,1,0,0,0,1,0
134,-0.33243630375904637,-0.47908676070718687,-0.444999501816175,-0.39209972012176264,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0
135,-0.4843659920384358,-0.47908676070718687,-0.444999501816175,-0.3525459994467907,0.0,0,1,0,0,1,1,0,0,0,0,1,0,0
136,-0.7882253685972146,-0.47908676070718687,1.8665256881734007,-0.13527894690744344,1.0,1,0,0,1,0,0,0,1,0,1,0,0,0
137,0.57914182591729,0.481287771858981,-0.444999501816175,0.3831980602411141,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0
138,-1.0161199010162987,-0.47908676070718687,-0.444999501816175,-0.4652464555942532,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
139,-0.4084011478987411,-0.47908676070718687,-0.444999501816175,0.8878183113002432,0.0,1,0,0,0,1,1,0,0,0,0,1,0,0
140,-0.5462523515767146,-0.47908676070718687,1.8665256881734007,-0.3486791775995944,0.0,0,0,1,1,0,1,0,0,0,0,0,1,0
141,-0.5603308361781305,-0.47908676070718687,-0.444999501816175,-0.4936037936106679,1.0,0,0,1,1,0,0,0,1,0,1,0,0,0
142,-0.4084011478987411,0.481287771858981,-0.444999501816175,-0.33699750879921403,1.0,0,0,1,1,0,0,0,1,0,0,0,1,0
143,-0.7882253685972146,-0.47908676070718687,-0.444999501816175,-0.5129379028466499,0.0,0,0,1,0,1,0,1,0,0,0,1,0,0
144,-0.8641902127369093,-0.47908676070718687,-0.444999501816175,-0.4211008839757356,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0
145,-0.7882253685972146,0.481287771858981,0.7107630931786129,0.06708537423280896,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0
146,-0.180506615479657,-0.47908676070718687,-0.444999501816175,-0.49271829140765994,1.0,0,0,1,0,1,0,0,1,0,0,1,0,0
147,-1.5478738099941616,1.4416623044251486,1.8665256881734007,0.0211668647973518,0.0,0,0,1,1,0,0,0,1,0,1,0,0,0
148,0.5411594038474428,-0.47908676070718687,1.8665256881734007,-0.14075630005399714,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0
149,0.9589660466157636,-0.47908676070718687,-0.444999501816175,-0.39209972012176264,0.0,0,1,0,0,1,0,0,1,0,0,0,0,1
150,1.642649643873016,-0.47908676070718687,-0.444999501816175,-0.4012834220088541,0.0,0,1,0,0,1,0,0,1,0,0,0,0,1
151,-0.5603308361781305,0.481287771858981,-0.444999501816175,0.6442085349268704,1.0,1,0,0,1,0,0,0,1,0,0,0,1,0
152,1.984491442501642,-0.47908676070718687,-0.444999501816175,-0.4878035608398733,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
153,0.8450187804062216,-0.47908676070718687,1.8665256881734007,-0.3630985562677897,0.0,0,0,1,0,1,0,0,1,0,0,0,0,1
154,-0.2593380985801533,-0.47908676070718687,-0.444999501816175,-0.5020624664014101,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
155,1.642649643873016,-0.47908676070718687,0.7107630931786129,0.5432690174276559,0.0,1,0,0,0,1,1,0,0,0,0,1,0,0
156,-1.0161199010162987,-0.47908676070718687,-0.444999501816175,-0.49392667323490885,1.0,0,0,1,1,0,0,1,0,0,1,0,0,0
157,0.04738791693942713,-0.47908676070718687,-0.444999501816175,-0.4878035608398733,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
158,-0.2593380985801533,-0.47908676070718687,-0.444999501816175,-0.4759614189328344,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
159,-0.2593380985801533,7.203909499822155,1.8665256881734007,0.7012441571730172,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0
160,1.110895734895153,-0.47908676070718687,0.7107630931786129,-0.33216398149021853,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
161,0.8070363583363742,-0.47908676070718687,-0.444999501816175,-0.33893091972281225,1.0,0,1,0,1,0,0,0,1,0,0,0,1,0
162,-0.2564714596193517,-0.47908676070718687,-0.444999501816175,-0.4931204408797684,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
163,-0.9401550568766041,-0.47908676070718687,-0.444999501816175,-0.4759614189328344,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
164,-2.1555925631117194,3.3624113695574844,0.7107630931786129,0.12387932011350597,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0
165,-1.5478738099941616,-0.47908676070718687,1.8665256881734007,-0.2466105481209984,1.0,0,0,1,0,1,0,0,1,1,0,0,0,0
166,0.5819976471255492,-0.47908676070718687,0.7107630931786129,0.41993286778947975,1.0,1,0,0,1,0,0,0,1,0,0,0,1,0
167,1.1868605790348477,0.481287771858981,4.178050878162977,-0.10402149250563143,0.0,0,0,1,1,0,0,0,1,0,0,0,1,0
168,0.8852248091720784,-0.47908676070718687,-0.444999501816175,-0.14220635824669575,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0
169,-0.10454177133996227,-0.47908676070718687,-0.444999501816175,0.4488528283846616,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
170,2.402298085269963,-0.47908676070718687,-0.444999501816175,0.004249519215867582,0.0,1,0,0,0,1,0,0,1,0,0,0,0,1
171,-1.9276980306926352,3.3624113695574844,0.7107630931786129,-0.0803372086915535,0.0,0,0,1,0,1,0,1,0,1,0,0,0,0
172,-2.1555925631117194,0.481287771858981,0.7107630931786129,-0.4281907018325702,1.0,0,0,1,1,0,0,0,1,0,1,0,0,0
173,-0.6362956803178252,-0.47908676070718687,-0.444999501816175,-0.4902203244943711,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
174,2.0224738645714893,-0.47908676070718687,-0.444999501816175,-0.04996718990367307,0.0,1,0,0,0,1,1,0,0,0,0,1,0,0
175,-0.8641902127369093,0.481287771858981,0.7107630931786129,-0.4915891794282786,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
176,-0.2593380985801533,2.4020368369913165,0.7107630931786129,-0.15106718050954632,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0
177,1.5666847997333213,-0.47908676070718687,-0.444999501816175,-0.08831252875139609,0.0,1,0,0,1,0,1,0,0,0,1,0,0,0
178,0.04738791693942713,-0.47908676070718687,-0.444999501816175,-0.39209972012176264,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0
179,0.5031769817775954,-0.47908676070718687,-0.444999501816175,-0.6434431401895281,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
180,-0.5462523515767146,7.203909499822155,1.8665256881734007,0.7012441571730172,0.0,0,0,1,1,0,0,0,1,0,1,0,0,0
181,0.10932811232244531,-0.47908676070718687,-0.444999501816175,-0.3524647961879996,0.0,0,1,0,0,1,1,0,0,0,0,1,0,0
182,-1.5478738099941616,3.3624113695574844,1.8665256881734007,-0.03659378654514433,0.0,0,0,1,0,1,0,0,1,1,0,0,0,0
183,-2.1555925631117194,1.4416623044251486,0.7107630931786129,0.11058712001376837,1.0,0,1,0,0,1,0,0,1,1,0,0,0,0
184,-1.9276980306926352,-0.47908676070718687,1.8665256881734007,-0.21760938426702545,1.0,0,0,1,1,0,0,0,1,0,1,0,0,0
185,0.8852248091720784,-0.47908676070718687,-0.444999501816175,0.32326232160956997,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0
186,-0.5462523515767146,0.481287771858981,-0.444999501816175,-0.34376444703180775,1.0,0,0,1,1,0,0,1,0,0,0,0,1,0
187,1.1868605790348477,-0.47908676070718687,-0.444999501816175,-0.13012253997420703,1.0,1,0,0,0,1,0,0,1,0,0,1,0,0
188,0.8070363583363742,0.481287771858981,0.7107630931786129,-0.34376444703180775,0.0,0,0,1,0,1,0,1,0,0,0,1,0,0
189,0.5031769817775954,-0.47908676070718687,-0.444999501816175,-0.4907848804840617,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
190,0.19931760521881653,-0.47908676070718687,-0.444999501816175,-0.39209972012176264,1.0,0,1,0,1,0,0,0,1,0,0,0,1,0
191,-0.7882253685972146,-0.47908676070718687,-0.444999501816175,-0.39209972012176264,0.0,0,1,0,0,1,0,0,1,0,0,1,0,0
192,-0.7882253685972146,0.481287771858981,-0.444999501816175,-0.4915891794282786,1.0,0,0,1,1,0,0,0,1,0,1,0,0,0
193,-2.00366287483233,0.481287771858981,0.7107630931786129,-0.14075630005399714,1.0,0,1,0,0,1,0,0,1,1,0,0,0,0
194,1.110895734895153,-0.47908676070718687,-0.444999501816175,-0.10748616488071937,1.0,1,0,0,1,0,1,0,0,0,0,0,1,0
195,2.1744035528508787,-0.47908676070718687,-0.444999501816175,2.189406012353938,1.0,1,0,0,1,0,1,0,0,0,1,0,0,0
196,-0.2593380985801533,-0.47908676070718687,-0.444999501816175,-0.4936037936106679,0.0,0,0,1,0,1,0,1,0,0,0,1,0,0
