,Age,SibSp,Parch,Fare,Survived,Pclass,Sex,Embarked,Title
79,0.04738791693942713,-0.47908676070718687,-0.444999501816175,-0.40225012747065314,1.0,3,female,S,Miss.
80,-0.5603308361781305,-0.47908676070718687,-0.444999501816175,-0.4694361570656905,0.0,3,male,S,Mr.
81,-0.028576927200267572,-0.47908676070718687,-0.444999501816175,-0.4597691024476995,1.0,3,male,S,Mr.
82,-0.5462523515767146,-0.47908676070718687,-0.444999501816175,-0.49287876451431856,1.0,3,female,Q,Miss.
83,-0.10454177133996227,-0.47908676070718687,-0.444999501816175,0.2671934048252223,0.0,1,male,S,Mr.
84,-0.9401550568766041,-0.47908676070718687,-0.444999501816175,-0.44043499321171753,1.0,2,female,S,Miss.
85,0.27528244935851126,2.4020368369913165,-0.444999501816175,-0.33699750879921403,1.0,3,female,S,Mrs.
86,-1.0161199010162987,0.481287771858981,3.022288283168189,0.0211668647973518,0.0,3,male,S,Mr.
87,-0.2593380985801533,-0.47908676070718687,-0.444999501816175,-0.4878035608398733,0.0,3,male,S,Mr.
88,-0.4843659920384358,2.4020368369913165,1.8665256881734007,4.441427588873728,1.0,1,female,S,Miss.
89,-0.4084011478987411,-0.47908676070718687,-0.444999501816175,-0.4878035608398733,0.0,3,male,S,Mr.
90,-0.028576927200267572,-0.47908676070718687,-0.444999501816175,-0.4878035608398733,0.0,3,male,S,Mr.
91,-0.71226052445752,-0.47908676070718687,-0.444999501816175,-0.4915891794282786,0.0,3,male,S,Mr.
92,1.2628254231745424,0.481287771858981,-0.444999501816175,0.5393209923216683,0.0,1,male,S,Mr.
93,-0.2564714596193517,0.481287771858981,1.8665256881734007,-0.24564384265919928,0.0,3,male,S,Mr.
94,2.2503683969905737,-0.47908676070718687,-0.444999501816175,-0.5032708482286589,0.0,3,male,S,Mr.
95,-0.2593380985801533,-0.47908676070718687,-0.444999501816175,-0.4878035608398733,0.0,3,male,S,Mr.
96,3.16194652666691,-0.47908676070718687,-0.444999501816175,0.02656494809603802,0.0,1,male,C,Mr.
97,-0.4843659920384358,-0.47908676070718687,0.7107630931786129,0.5815331530165878,1.0,1,male,C,Mr.
98,0.35124729349820594,-0.47908676070718687,0.7107630931786129,-0.19875862776194303,1.0,2,female,S,Mrs.
99,0.35124729349820594,0.481287771858981,-0.444999501816175,-0.14075630005399714,0.0,2,male,S,Mr.
100,-0.10454177133996227,-0.47908676070718687,-0.444999501816175,-0.4907848804840617,0.0,3,female,S,Miss.
101,-0.2593380985801533,-0.47908676070718687,-0.444999501816175,-0.4907848804840617,0.0,3,male,S,Mr.
102,-0.6362956803178252,-0.47908676070718687,0.7107630931786129,0.8508418273864277,0.0,1,male,S,Mr.
103,0.27528244935851126,-0.47908676070718687,-0.444999501816175,-0.47612189203949307,0.0,3,male,S,Mr.
104,0.57914182591729,1.4416623044251486,-0.444999501816175,-0.4902203244943711,0.0,3,male,S,Mr.
105,-0.10454177133996227,-0.47908676070718687,-0.444999501816175,-0.4907848804840617,0.0,3,male,S,Mr.
106,-0.6362956803178252,-0.47908676070718687,-0.444999501816175,-0.49553720453426614,1.0,3,female,S,Miss.
107,-0.2593380985801533,-0.47908676070718687,-0.444999501816175,-0.4931204408797684,1.0,3,male,S,Mr.
108,0.6551066700569848,-0.47908676070718687,-0.444999501816175,-0.4907848804840617,0.0,3,male,S,Mr.
109,-0.5462523515767146,0.481287771858981,-0.444999501816175,-0.17652440214056378,1.0,3,female,Q,Miss.
110,1.3387902673142371,-0.47908676070718687,-0.444999501816175,0.36193054008153386,0.0,1,male,S,Mr.
111,-1.1300671672258409,0.481287771858981,-0.444999501816175,-0.3639840584707977,0.0,3,female,C,Miss.
112,-0.5603308361781305,-0.47908676070718687,-0.444999501816175,-0.4878035608398733,0.0,3,male,S,Mr.
113,-0.71226052445752,0.481287771858981,-0.444999501816175,-0.45348551694600536,0.0,3,female,S,Miss.
114,-0.9401550568766041,-0.47908676070718687,-0.444999501816175,-0.36390478862293013,0.0,3,female,C,Miss.
115,-0.6362956803178252,-0.47908676070718687,-0.444999501816175,-0.4902203244943711,0.0,3,male,S,Mr.
116,3.1239641045970625,-0.47908676070718687,-0.444999501816175,-0.4936037936106679,0.0,3,male,Q,Mr.
117,-0.028576927200267572,0.481287771858981,-0.444999501816175,-0.23742684623390695,0.0,2,male,S,Mr.
118,-0.4084011478987411,-0.47908676070718687,0.7107630931786129,4.1421510451881165,0.0,1,male,C,Mr.
119,-2.0796277189720245,3.3624113695574844,1.8665256881734007,-0.03876887383419231,0.0,3,female,S,Miss.
120,-0.6362956803178252,1.4416623044251486,-0.444999501816175,0.777613888655146,0.0,2,male,S,Mr.
121,-0.2593380985801533,-0.47908676070718687,-0.444999501816175,-0.4878035608398733,0.0,3,male,S,Mr.
122,0.2373000272886639,0.481287771858981,-0.444999501816175,-0.06205100817616179,0.0,2,male,C,Mr.
123,0.2373000272886639,-0.47908676070718687,-0.444999501816175,-0.39209972012176264,1.0,2,female,S,Miss.
124,1.8705441762921,-0.47908676070718687,0.7107630931786129,0.8508418273864277,0.0,1,male,S,Mr.
125,-1.3199792775750776,0.481287771858981,-0.444999501816175,-0.4260948843913897,1.0,3,male,C,Master.
126,-0.2593380985801533,-0.47908676070718687,-0.444999501816175,-0.4936037936106679,0.0,3,male,Q,Mr.
127,-0.4084011478987411,-0.47908676070718687,-0.444999501816175,-0.5053647322589158,1.0,3,male,S,Mr.
128,-0.5462523515767146,0.481287771858981,0.7107630931786129,-0.21116532565867263,1.0,3,female,C,Miss.
129,1.1868605790348477,-0.47908676070718687,-0.444999501816175,-0.5085877282685539,0.0,3,male,S,Mr.
130,0.27528244935851126,-0.47908676070718687,-0.444999501816175,-0.4907848804840617,0.0,3,male,C,Mr.
131,-0.71226052445752,-0.47908676070718687,-0.444999501816175,-0.5071376700758553,0.0,3,male,S,Mr.
132,1.3387902673142371,0.481287771858981,-0.444999501816175,-0.3630985562677897,0.0,3,female,S,Mrs.
133,-0.028576927200267572,0.481287771858981,-0.444999501816175,-0.14075630005399714,1.0,2,female,S,Mrs.
134,-0.33243630375904637,-0.47908676070718687,-0.444999501816175,-0.39209972012176264,0.0,2,male,S,Mr.
135,-0.4843659920384358,-0.47908676070718687,-0.444999501816175,-0.3525459994467907,0.0,2,male,C,Mr.
136,-0.7882253685972146,-0.47908676070718687,1.8665256881734007,-0.13527894690744344,1.0,1,female,S,Miss.
137,0.57914182591729,0.481287771858981,-0.444999501816175,0.3831980602411141,0.0,1,male,S,Mr.
138,-1.0161199010162987,-0.47908676070718687,-0.444999501816175,-0.4652464555942532,0.0,3,male,S,Mr.
139,-0.4084011478987411,-0.47908676070718687,-0.444999501816175,0.8878183113002432,0.0,1,male,C,Mr.
140,-0.5462523515767146,-0.47908676070718687,1.8665256881734007,-0.3486791775995944,0.0,3,female,C,Mrs.
141,-0.5603308361781305,-0.47908676070718687,-0.444999501816175,-0.4936037936106679,1.0,3,female,S,Miss.
142,-0.4084011478987411,0.481287771858981,-0.444999501816175,-0.33699750879921403,1.0,3,female,S,Mrs.
143,-0.7882253685972146,-0.47908676070718687,-0.444999501816175,-0.5129379028466499,0.0,3,male,Q,Mr.
144,-0.8641902127369093,-0.47908676070718687,-0.444999501816175,-0.4211008839757356,0.0,2,male,S,Mr.
145,-0.7882253685972146,0.481287771858981,0.7107630931786129,0.06708537423280896,0.0,2,male,S,Mr.
146,-0.180506615479657,-0.47908676070718687,-0.444999501816175,-0.49271829140765994,1.0,3,male,S,Mr.
147,-1.5478738099941616,1.4416623044251486,1.8665256881734007,0.0211668647973518,0.0,3,female,S,Miss.
148,0.5411594038474428,-0.47908676070718687,1.8665256881734007,-0.14075630005399714,0.0,2,male,S,Mr.
149,0.9589660466157636,-0.47908676070718687,-0.444999501816175,-0.39209972012176264,0.0,2,male,S,Other
150,1.642649643873016,-0.47908676070718687,-0.444999501816175,-0.4012834220088541,0.0,2,male,S,Other
151,-0.5603308361781305,0.481287771858981,-0.444999501816175,0.6442085349268704,1.0,1,female,S,Mrs.
152,1.984491442501642,-0.47908676070718687,-0.444999501816175,-0.4878035608398733,0.0,3,male,S,Mr.
153,0.8450187804062216,-0.47908676070718687,1.8665256881734007,-0.3630985562677897,0.0,3,male,S,Other
154,-0.2593380985801533,-0.47908676070718687,-0.444999501816175,-0.5020624664014101,0.0,3,male,S,Mr.
155,1.642649643873016,-0.47908676070718687,0.7107630931786129,0.5432690174276559,0.0,1,male,C,Mr.
156,-1.0161199010162987,-0.47908676070718687,-0.444999501816175,-0.49392667323490885,1.0,3,female,Q,Miss.
157,0.04738791693942713,-0.47908676070718687,-0.444999501816175,-0.4878035608398733,0.0,3,male,S,Mr.
158,-0.2593380985801533,-0.47908676070718687,-0.444999501816175,-0.4759614189328344,0.0,3,male,S,Mr.
159,-0.2593380985801533,7.203909499822155,1.8665256881734007,0.7012441571730172,0.0,3,male,S,Master.
160,1.110895734895153,-0.47908676070718687,0.7107630931786129,-0.33216398149021853,0.0,3,male,S,Mr.
161,0.8070363583363742,-0.47908676070718687,-0.444999501816175,-0.33893091972281225,1.0,2,female,S,Mrs.
162,-0.2564714596193517,-0.47908676070718687,-0.444999501816175,-0.4931204408797684,0.0,3,male,S,Mr.
163,-0.9401550568766041,-0.47908676070718687,-0.444999501816175,-0.4759614189328344,0.0,3,male,S,Mr.
164,-2.1555925631117194,3.3624113695574844,0.7107630931786129,0.12387932011350597,0.0,3,male,S,Master.
165,-1.5478738099941616,-0.47908676070718687,1.8665256881734007,-0.2466105481209984,1.0,3,male,S,Master.
166,0.5819976471255492,-0.47908676070718687,0.7107630931786129,0.41993286778947975,1.0,1,female,S,Mrs.
167,1.1868605790348477,0.481287771858981,4.178050878162977,-0.10402149250563143,0.0,3,female,S,Mrs.
168,0.8852248091720784,-0.47908676070718687,-0.444999501816175,-0.14220635824669575,0.0,1,male,S,Mr.
169,-0.10454177133996227,-0.47908676070718687,-0.444999501816175,0.4488528283846616,0.0,3,male,S,Mr.
170,2.402298085269963,-0.47908676070718687,-0.444999501816175,0.004249519215867582,0.0,1,male,S,Other
171,-1.9276980306926352,3.3624113695574844,0.7107630931786129,-0.0803372086915535,0.0,3,male,Q,Master.
172,-2.1555925631117194,0.481287771858981,0.7107630931786129,-0.4281907018325702,1.0,3,female,S,Miss.
173,-0.6362956803178252,-0.47908676070718687,-0.444999501816175,-0.4902203244943711,0.0,3,male,S,Mr.
174,2.0224738645714893,-0.47908676070718687,-0.444999501816175,-0.04996718990367307,0.0,1,male,C,Mr.
175,-0.8641902127369093,0.481287771858981,0.7107630931786129,-0.4915891794282786,0.0,3,male,S,Mr.
176,-0.2593380985801533,2.4020368369913165,0.7107630931786129,-0.15106718050954632,0.0,3,male,S,Master.
177,1.5666847997333213,-0.47908676070718687,-0.444999501816175,-0.08831252875139609,0.0,1,female,C,Miss.
178,0.04738791693942713,-0.47908676070718687,-0.444999501816175,-0.39209972012176264,0.0,2,male,S,Mr.
179,0.5031769817775954,-0.47908676070718687,-0.444999501816175,-0.6434431401895281,0.0,3,male,S,Mr.
180,-0.5462523515767146,7.203909499822155,1.8665256881734007,0.7012441571730172,0.0,3,female,S,Miss.
181,0.10932811232244531,-0.47908676070718687,-0.444999501816175,-0.3524647961879996,0.0,2,male,C,Mr.
182,-1.5478738099941616,3.3624113695574844,1.8665256881734007,-0.03659378654514433,0.0,3,male,S,Master.
183,-2.1555925631117194,1.4416623044251486,0.7107630931786129,0.11058712001376837,1.0,2,male,S,Master.
184,-1.9276980306926352,-0.47908676070718687,1.8665256881734007,-0.21760938426702545,1.0,3,female,S,Miss.
185,0.8852248091720784,-0.47908676070718687,-0.444999501816175,0.32326232160956997,0.0,1,male,S,Mr.
186,-0.5462523515767146,0.481287771858981,-0.444999501816175,-0.34376444703180775,1.0,3,female,Q,Mrs.
187,1.1868605790348477,-0.47908676070718687,-0.444999501816175,-0.13012253997420703,1.0,1,male,S,Mr.
188,0.8070363583363742,0.481287771858981,0.7107630931786129,-0.34376444703180775,0.0,3,male,Q,Mr.
189,0.5031769817775954,-0.47908676070718687,-0.444999501816175,-0.4907848804840617,0.0,3,male,S,Mr.
190,0.19931760521881653,-0.47908676070718687,-0.444999501816175,-0.39209972012176264,1.0,2,female,S,Mrs.
191,-0.7882253685972146,-0.47908676070718687,-0.444999501816175,-0.39209972012176264,0.0,2,male,S,Mr.
192,-0.7882253685972146,0.481287771858981,-0.444999501816175,-0.4915891794282786,1.0,3,female,S,Miss.
193,-2.00366287483233,0.481287771858981,0.7107630931786129,-0.14075630005399714,1.0,2,male,S,Master.
194,1.110895734895153,-0.47908676070718687,-0.444999501816175,-0.10748616488071937,1.0,1,female,C,Mrs.
195,2.1744035528508787,-0.47908676070718687,-0.444999501816175,2.189406012353938,1.0,1,female,C,Miss.
196,-0.2593380985801533,-0.47908676070718687,-0.444999501816175,-0.4936037936106679,0.0,3,male,Q,Mr.
197,0.9589660466157636,-0.47908676070718687,0.7107630931786129,-0.48095541934848857,0.0,3,male,S,Mr.
198,-0.5462523515767146,-0.47908676070718687,-0.444999501816175,-0.4936037936106679,1.0,3,female,Q,Miss.
199,-0.4084011478987411,-0.47908676070718687,-0.444999501816175,-0.39209972012176264,0.0,2,female,S,Miss.
200,-0.10454177133996227,-0.47908676070718687,-0.444999501816175,-0.4597691024476995,0.0,3,male,S,Other
201,-0.2593380985801533,7.203909499822155,1.8665256881734007,0.7012441571730172,0.0,3,male,S,Mr.
202,0.35124729349820594,-0.47908676070718687,-0.444999501816175,-0.5178526334144365,0.0,3,male,S,Mr.
203,1.2248430011046951,-0.47908676070718687,-0.444999501816175,-0.5037542009595585,0.0,3,male,C,Mr.
204,-0.8641902127369093,-0.47908676070718687,-0.444999501816175,-0.4878035608398733,1.0,3,male,S,Mr.
205,-2.0796277189720245,-0.47908676070718687,0.7107630931786129,-0.4411600223080669,0.0,3,female,S,Miss.
206,0.19931760521881653,0.481287771858981,-0.444999501816175,-0.33699750879921403,0.0,3,male,S,Mr.
207,-0.2564714596193517,-0.47908676070718687,-0.444999501816175,-0.280203562918517,1.0,3,male,C,Mr.
208,-1.0161199010162987,-0.47908676070718687,-0.444999501816175,-0.4936037936106679,1.0,3,female,Q,Miss.
209,0.8070363583363742,-0.47908676070718687,-0.444999501816175,-0.04408575387408732,1.0,1,male,C,Mr.
210,-0.4084011478987411,-0.47908676070718687,-0.444999501816175,-0.5071376700758553,0.0,3,male,S,Mr.
211,0.42721213763790067,-0.47908676070718687,-0.444999501816175,-0.23742684623390695,1.0,2,female,S,Miss.
212,-0.5603308361781305,-0.47908676070718687,-0.444999501816175,-0.5032708482286589,0.0,3,male,S,Mr.
213,0.04738791693942713,-0.47908676070718687,-0.444999501816175,-0.39209972012176264,0.0,2,male,S,Mr.
214,-0.2593380985801533,0.481287771858981,-0.444999501816175,-0.4936037936106679,0.0,3,male,Q,Mr.
215,0.12335276107912184,0.481287771858981,-0.444999501816175,1.5466280835163289,1.0,1,female,C,Miss.
216,-0.180506615479657,-0.47908676070718687,-0.444999501816175,-0.4902203244943711,1.0,3,female,S,Miss.
217,0.9589660466157636,0.481287771858981,-0.444999501816175,-0.12142219081801517,0.0,2,male,S,Mr.
218,0.19931760521881653,-0.47908676070718687,-0.444999501816175,0.831588921409237,1.0,1,female,C,Miss.
219,0.04738791693942713,-0.47908676070718687,-0.444999501816175,-0.44043499321171753,0.0,2,male,S,Mr.
220,-1.0161199010162987,-0.47908676070718687,-0.444999501816175,-0.4878035608398733,1.0,3,male,S,Mr.
221,-0.180506615479657,-0.47908676070718687,-0.444999501816175,-0.39209972012176264,0.0,2,male,S,Mr.
222,1.642649643873016,-0.47908676070718687,-0.444999501816175,-0.4878035608398733,0.0,3,male,S,Mr.
223,-0.2593380985801533,-0.47908676070718687,-0.444999501816175,-0.4907848804840617,0.0,3,male,S,Mr.
224,0.6551066700569848,0.481287771858981,-0.444999501816175,1.0966266910488485,1.0,1,male,S,Mr.
225,-0.5603308361781305,-0.47908676070718687,-0.444999501816175,-0.46266921883309675,0.0,3,male,S,Mr.
226,-0.7882253685972146,-0.47908676070718687,-0.444999501816175,-0.44043499321171753,1.0,2,male,S,Mr.
227,-0.6742781023876726,-0.47908676070718687,-0.444999501816175,-0.5032708482286589,0.0,3,male,S,Mr.
228,-0.8641902127369093,-0.47908676070718687,-0.444999501816175,-0.39209972012176264,0.0,2,male,S,Mr.
229,-0.5462523515767146,2.4020368369913165,0.7107630931786129,-0.15106718050954632,0.0,3,female,S,Miss.
230,0.42721213763790067,0.481287771858981,-0.444999501816175,0.970471628284066,1.0,1,female,S,Mrs.
231,-0.028576927200267572,-0.47908676070718687,-0.444999501816175,-0.4931204408797684,0.0,3,male,S,Mr.
232,2.2503683969905737,-0.47908676070718687,-0.444999501816175,-0.38243266550377164,0.0,2,male,S,Mr.
233,-1.8517331865529405,3.3624113695574844,1.8665256881734007,-0.03659378654514433,1.0,3,female,S,Miss.
234,-0.4084011478987411,-0.47908676070718687,-0.444999501816175,-0.44043499321171753,0.0,2,male,S,Mr.
235,-0.5462523515767146,-0.47908676070718687,-0.444999501816175,-0.4974706154578643,0.0,3,female,S,Miss.
236,1.110895734895153,0.481287771858981,-0.444999501816175,-0.14075630005399714,0.0,2,male,S,Mr.
237,-1.6238386541338563,-0.47908676070718687,1.8665256881734007,-0.13592277274500164,1.0,2,female,S,Miss.
238,-0.7882253685972146,-0.47908676070718687,-0.444999501816175,-0.44043499321171753,0.0,2,male,S,Mr.
239,0.27528244935851126,-0.47908676070718687,-0.444999501816175,-0.4061169493178496,0.0,2,male,S,Mr.
240,-0.5462523515767146,0.481287771858981,-0.444999501816175,-0.3639840584707977,0.0,3,female,C,Miss.
241,-0.5462523515767146,0.481287771858981,-0.444999501816175,-0.34376444703180775,1.0,3,female,Q,Miss.
242,-0.028576927200267572,-0.47908676070718687,-0.444999501816175,-0.44043499321171753,0.0,2,male,S,Mr.
243,-0.5603308361781305,-0.47908676070718687,-0.444999501816175,-0.5056876118831567,0.0,3,male,S,Mr.
244,0.04738791693942713,-0.47908676070718687,-0.444999501816175,-0.5037542009595585,0.0,3,male,C,Mr.
245,1.110895734895153,1.4416623044251486,-0.444999501816175,1.0966266910488485,0.0,1,male,Q,Other
246,-0.33243630375904637,-0.47908676070718687,-0.444999501816175,-0.4931204408797684,0.0,3,female,S,Miss.
247,-0.4084011478987411,-0.47908676070718687,1.8665256881734007,-0.3630985562677897,1.0,2,female,S,Mrs.
248,0.57914182591729,0.481287771858981,0.7107630931786129,0.3726455034201151,1.0,1,male,S,Mr.
249,1.8705441762921,0.481287771858981,-0.444999501816175,-0.14075630005399714,0.0,2,male,S,Other
250,-0.2593380985801533,-0.47908676070718687,-0.444999501816175,-0.5032708482286589,0.0,3,male,S,Mr.
251,-0.028576927200267572,0.481287771858981,0.7107630931786129,-0.4411600223080669,0.0,3,female,S,Mrs.
252,2.4782629294096576,-0.47908676070718687,-0.444999501816175,-0.13012253997420703,0.0,1,male,S,Mr.
253,0.04738791693942713,0.481287771858981,-0.444999501816175,-0.33216398149021853,0.0,3,male,S,Mr.
